sample_id,true_label,predicted_label,model_name,prob_stationary,prob_non-stationary
10125,1,0,Arsenal,0.68048407,0.31951593
15323,1,0,Arsenal,0.76003933,0.23996067
18569,1,0,Arsenal,0.72062602,0.27937398
18073,1,0,Arsenal,0.63903157,0.36096843
16255,1,0,Arsenal,1.0,-0.0
17879,1,0,Arsenal,0.96009269,0.03990731
16635,1,0,Arsenal,0.67973132,0.32026868
17083,1,0,Arsenal,1.0,-0.0
17195,1,0,Arsenal,1.0,-0.0
15697,1,0,Arsenal,0.52109201,0.47890799
17061,1,0,Arsenal,0.96014498,0.03985502
10498,1,0,Arsenal,0.96009269,0.03990731
6057,0,1,Arsenal,-0.0,1.0
10415,1,0,Arsenal,1.0,-0.0
18269,1,0,Arsenal,1.0,-0.0
16891,1,0,Arsenal,0.80036766,0.19963234
9855,0,1,Arsenal,0.35932685,0.64067315
16849,1,0,Arsenal,0.95997346,0.04002654
17595,1,0,Arsenal,0.9598999,0.0401001
16870,1,0,Arsenal,1.0,-0.0
17078,1,0,Arsenal,0.52034154,0.47965846
16219,1,0,Arsenal,0.95979716,0.04020284
14596,1,0,Arsenal,1.0,-0.0
11644,1,0,Arsenal,1.0,-0.0
16627,1,0,Arsenal,0.84036453,0.15963547
15185,1,0,Arsenal,0.91981039,0.08018961
15305,1,0,Arsenal,0.96005262,0.03994738
10258,1,0,Arsenal,0.91943896,0.08056104
16224,1,0,Arsenal,1.0,-0.0
18121,1,0,Arsenal,1.0,-0.0
10523,1,0,Arsenal,1.0,-0.0
17041,1,0,Arsenal,1.0,-0.0
17633,1,0,Arsenal,1.0,-0.0
17508,1,0,Arsenal,0.63991203,0.36008797
10695,1,0,Arsenal,1.0,-0.0
15211,1,0,Arsenal,0.71988107,0.28011893
19188,1,0,Arsenal,1.0,-0.0
15221,1,0,Arsenal,0.5211441,0.4788559
17676,1,0,Arsenal,1.0,-0.0
16408,1,0,Arsenal,1.0,-0.0
14022,1,0,Arsenal,1.0,-0.0
2352,0,1,Arsenal,0.36117067,0.63882933
19172,1,0,Arsenal,0.68088108,0.31911892
16951,1,0,Arsenal,1.0,-0.0
16651,1,0,Arsenal,1.0,-0.0
17101,1,0,Arsenal,0.92000453,0.07999547
14586,1,0,Arsenal,0.92075813,0.07924187
16412,1,0,Arsenal,0.95971771,0.04028229
16705,1,0,Arsenal,1.0,-0.0
11573,1,0,Arsenal,1.0,-0.0
18701,1,0,Arsenal,1.0,-0.0
17081,1,0,Arsenal,0.91975008,0.08024992
18755,1,0,Arsenal,1.0,-0.0
11150,1,0,Arsenal,0.59978517,0.40021483
11846,1,0,Arsenal,1.0,-0.0
11667,1,0,Arsenal,1.0,-0.0
19251,1,0,Arsenal,0.87950449,0.12049551
17199,1,0,Arsenal,0.67994027,0.32005973
10692,1,0,Arsenal,1.0,-0.0
17239,1,0,Arsenal,1.0,-0.0
14890,1,0,Arsenal,0.84041142,0.15958858
16909,1,0,Arsenal,0.95952978,0.04047022
16907,1,0,Arsenal,0.79971282,0.20028718
10540,1,0,Arsenal,1.0,-0.0
17215,1,0,Arsenal,0.96005262,0.03994738
11939,1,0,Arsenal,1.0,-0.0
16269,1,0,Arsenal,1.0,-0.0
10492,1,0,Arsenal,1.0,-0.0
15479,1,0,Arsenal,0.80008993,0.19991007
17325,1,0,Arsenal,0.59954959,0.40045041
15029,1,0,Arsenal,0.68039231,0.31960769
11824,1,0,Arsenal,1.0,-0.0
17992,1,0,Arsenal,1.0,-0.0
15153,1,0,Arsenal,0.87973223,0.12026777
18922,1,0,Arsenal,1.0,-0.0
17053,1,0,Arsenal,0.95952978,0.04047022
17234,1,0,Arsenal,0.79964342,0.20035658
19200,1,0,Arsenal,1.0,-0.0
17211,1,0,Arsenal,0.5182591,0.4817409
14012,1,0,Arsenal,1.0,-0.0
10575,1,0,Arsenal,1.0,-0.0
15117,1,0,Arsenal,0.88041956,0.11958044
5547,0,1,Arsenal,0.31916298,0.68083702
15207,1,0,Arsenal,0.91961526,0.08038474
17092,1,0,Arsenal,0.95977448,0.04022552
16804,1,0,Arsenal,0.92025495,0.07974505
17001,1,0,Arsenal,0.91960579,0.08039421
14604,1,0,Arsenal,0.9600588,0.0399412
15247,1,0,Arsenal,0.96045558,0.03954442
17510,1,0,Arsenal,1.0,-0.0
15095,1,0,Arsenal,0.79978582,0.20021418
11924,1,0,Arsenal,1.0,-0.0
19147,1,0,Arsenal,1.0,-0.0
11746,1,0,Arsenal,0.95983992,0.04016008
11679,1,0,Arsenal,0.76135896,0.23864104
16430,1,0,Arsenal,1.0,-0.0
17397,1,0,Arsenal,1.0,-0.0
19000,1,0,Arsenal,0.55985874,0.44014126
5712,0,1,Arsenal,0.27934128,0.72065872
11728,1,0,Arsenal,1.0,-0.0
14881,1,0,Arsenal,0.68005388,0.31994612
16617,1,0,Arsenal,0.7597819,0.2402181
15742,1,0,Arsenal,0.51999109,0.48000891
18179,1,0,Arsenal,0.51916351,0.48083649
786,0,1,Arsenal,0.39995655,0.60004345
18935,1,0,Arsenal,1.0,-0.0
16887,1,0,Arsenal,1.0,-0.0
15066,1,0,Arsenal,0.95975418,0.04024582
15360,1,0,Arsenal,0.56064972,0.43935028
10434,1,0,Arsenal,1.0,-0.0
10626,1,0,Arsenal,1.0,-0.0
10642,1,0,Arsenal,0.95964181,0.04035819
10402,1,0,Arsenal,1.0,-0.0
17709,1,0,Arsenal,1.0,-0.0
492,0,1,Arsenal,0.03994738,0.96005262
16054,1,0,Arsenal,1.0,-0.0
11867,1,0,Arsenal,1.0,-0.0
17793,1,0,Arsenal,0.84024664,0.15975336
8736,0,1,Arsenal,0.43922134,0.56077866
10637,1,0,Arsenal,1.0,-0.0
14750,1,0,Arsenal,0.79978819,0.20021181
18547,1,0,Arsenal,1.0,-0.0
16813,1,0,Arsenal,0.92020976,0.07979024
15317,1,0,Arsenal,1.0,-0.0
18676,1,0,Arsenal,0.68049434,0.31950566
18562,1,0,Arsenal,0.91942968,0.08057032
15004,1,0,Arsenal,1.0,-0.0
17057,1,0,Arsenal,0.87993032,0.12006968
13969,1,0,Arsenal,1.0,-0.0
10766,1,0,Arsenal,0.72089869,0.27910131
11688,1,0,Arsenal,1.0,-0.0
14065,1,0,Arsenal,0.84060288,0.15939712
10650,1,0,Arsenal,1.0,-0.0
17805,1,0,Arsenal,1.0,-0.0
11860,1,0,Arsenal,1.0,-0.0
14728,1,0,Arsenal,1.0,-0.0
14987,1,0,Arsenal,0.91997063,0.08002937
17118,1,0,Arsenal,0.920044,0.079956
18719,1,0,Arsenal,1.0,-0.0
10400,1,0,Arsenal,1.0,-0.0
18025,1,0,Arsenal,0.51934923,0.48065077
18904,1,0,Arsenal,0.68011654,0.31988346
18398,1,0,Arsenal,0.95980837,0.04019163
10723,1,0,Arsenal,1.0,-0.0
14904,1,0,Arsenal,0.51928369,0.48071631
17664,1,0,Arsenal,0.7602826,0.2397174
11779,1,0,Arsenal,1.0,-0.0
19214,1,0,Arsenal,1.0,-0.0
17987,1,0,Arsenal,0.84002021,0.15997979
14968,1,0,Arsenal,0.84049897,0.15950103
10522,1,0,Arsenal,1.0,-0.0
10452,1,0,Arsenal,1.0,-0.0
19238,1,0,Arsenal,1.0,-0.0
16682,1,0,Arsenal,1.0,-0.0
11782,1,0,Arsenal,0.95977448,0.04022552
11614,1,0,Arsenal,0.88001416,0.11998584
18575,1,0,Arsenal,0.95979742,0.04020258
10401,1,0,Arsenal,1.0,-0.0
15441,1,0,Arsenal,0.52037087,0.47962913
15339,1,0,Arsenal,0.79982956,0.20017044
10762,1,0,Arsenal,1.0,-0.0
10528,1,0,Arsenal,1.0,-0.0
17320,1,0,Arsenal,1.0,-0.0
15044,1,0,Arsenal,0.84046263,0.15953737
15309,1,0,Arsenal,0.59952131,0.40047869
11904,1,0,Arsenal,0.95971771,0.04028229
16910,1,0,Arsenal,0.95971771,0.04028229
16797,1,0,Arsenal,0.5208944,0.4791056
16722,1,0,Arsenal,1.0,-0.0
16948,1,0,Arsenal,0.96049893,0.03950107
14611,1,0,Arsenal,0.87954535,0.12045465
11652,1,0,Arsenal,1.0,-0.0
19186,1,0,Arsenal,1.0,-0.0
16599,1,0,Arsenal,1.0,-0.0
15246,1,0,Arsenal,0.51916366,0.48083634
16796,1,0,Arsenal,1.0,-0.0
16976,1,0,Arsenal,1.0,-0.0
17067,1,0,Arsenal,0.95997346,0.04002654
16953,1,0,Arsenal,0.63994242,0.36005758
15009,1,0,Arsenal,0.95971771,0.04028229
17129,1,0,Arsenal,0.87967641,0.12032359
16709,1,0,Arsenal,1.0,-0.0
11733,1,0,Arsenal,1.0,-0.0
18750,1,0,Arsenal,1.0,-0.0
11938,1,0,Arsenal,1.0,-0.0
18631,1,0,Arsenal,1.0,-0.0
15076,1,0,Arsenal,0.9198271,0.0801729
16615,1,0,Arsenal,0.76069719,0.23930281
15275,1,0,Arsenal,1.0,-0.0
18582,1,0,Arsenal,0.88041668,0.11958332
18653,1,0,Arsenal,1.0,-0.0
18109,1,0,Arsenal,0.60038804,0.39961196
14912,1,0,Arsenal,1.0,-0.0
18133,1,0,Arsenal,1.0,-0.0
7599,0,1,Arsenal,0.4798231,0.5201769
17649,1,0,Arsenal,0.87961211,0.12038789
700,0,1,Arsenal,0.48006471,0.51993529
17511,1,0,Arsenal,1.0,-0.0
16073,1,0,Arsenal,1.0,-0.0
15051,1,0,Arsenal,0.80051454,0.19948546
16923,1,0,Arsenal,1.0,-0.0
17913,1,0,Arsenal,0.96008345,0.03991655
15294,1,0,Arsenal,0.64098242,0.35901758
16681,1,0,Arsenal,0.96045558,0.03954442
18944,1,0,Arsenal,0.64113465,0.35886535
16417,1,0,Arsenal,1.0,-0.0
10653,1,0,Arsenal,0.8800548,0.1199452
11654,1,0,Arsenal,1.0,-0.0
11561,1,0,Arsenal,0.95980837,0.04019163
10533,1,0,Arsenal,1.0,-0.0
17151,1,0,Arsenal,0.72036222,0.27963778
14616,1,0,Arsenal,0.72019187,0.27980813
14975,1,0,Arsenal,0.96030255,0.03969745
14491,1,0,Arsenal,0.84002266,0.15997734
15006,1,0,Arsenal,0.95964181,0.04035819
17214,1,0,Arsenal,1.0,-0.0
11610,1,0,Arsenal,1.0,-0.0
11747,1,0,Arsenal,1.0,-0.0
17133,1,0,Arsenal,0.92047093,0.07952907
18260,1,0,Arsenal,0.55981667,0.44018333
11643,1,0,Arsenal,1.0,-0.0
14609,1,0,Arsenal,1.0,-0.0
17200,1,0,Arsenal,0.51986622,0.48013378
17105,1,0,Arsenal,1.0,-0.0
16225,1,0,Arsenal,0.96030255,0.03969745
10582,1,0,Arsenal,1.0,-0.0
10446,1,0,Arsenal,1.0,-0.0
18250,1,0,Arsenal,0.80011171,0.19988829
14423,1,0,Arsenal,0.9598999,0.0401001
15089,1,0,Arsenal,1.0,-0.0
15580,1,0,Arsenal,0.64014601,0.35985399
17994,1,0,Arsenal,1.0,-0.0
16871,1,0,Arsenal,0.8804448,0.1195552
15314,1,0,Arsenal,0.96009269,0.03990731
18447,1,0,Arsenal,0.55999154,0.44000846
11887,1,0,Arsenal,0.72004584,0.27995416
15699,1,0,Arsenal,0.52049831,0.47950169
15322,1,0,Arsenal,0.60053985,0.39946015
18237,1,0,Arsenal,0.72053692,0.27946308
17247,1,0,Arsenal,0.96030255,0.03969745
14897,1,0,Arsenal,0.56014749,0.43985251
15338,1,0,Arsenal,0.92030731,0.07969269
17084,1,0,Arsenal,1.0,-0.0
15415,1,0,Arsenal,0.72050001,0.27949999
18287,1,0,Arsenal,1.0,-0.0
16254,1,0,Arsenal,1.0,-0.0
18483,1,0,Arsenal,1.0,-0.0
15130,1,0,Arsenal,0.75971802,0.24028198
6964,0,1,Arsenal,-0.0,1.0
10550,1,0,Arsenal,1.0,-0.0
14397,1,0,Arsenal,1.0,-0.0
17019,1,0,Arsenal,0.8794486,0.1205514
15307,1,0,Arsenal,0.64028988,0.35971012
16765,1,0,Arsenal,0.92013607,0.07986393
18471,1,0,Arsenal,1.0,-0.0
16431,1,0,Arsenal,1.0,-0.0
13198,1,0,Arsenal,1.0,-0.0
11668,1,0,Arsenal,0.96049893,0.03950107
11658,1,0,Arsenal,1.0,-0.0
10517,1,0,Arsenal,0.92017614,0.07982386
16621,1,0,Arsenal,0.92011357,0.07988643
19062,1,0,Arsenal,1.0,-0.0
15023,1,0,Arsenal,1.0,-0.0
17160,1,0,Arsenal,1.0,-0.0
11808,1,0,Arsenal,1.0,-0.0
15267,1,0,Arsenal,0.67953419,0.32046581
1953,0,1,Arsenal,0.36033474,0.63966526
16826,1,0,Arsenal,1.0,-0.0
11617,1,0,Arsenal,0.92002026,0.07997974
11712,1,0,Arsenal,1.0,-0.0
18634,1,0,Arsenal,1.0,-0.0
19173,1,0,Arsenal,1.0,-0.0
17442,1,0,Arsenal,0.96030255,0.03969745
10464,1,0,Arsenal,0.64162144,0.35837856
19160,1,0,Arsenal,1.0,-0.0
10654,1,0,Arsenal,0.88004351,0.11995649
17763,1,0,Arsenal,1.0,-0.0
15048,1,0,Arsenal,0.91969732,0.08030268
18986,1,0,Arsenal,1.0,-0.0
18456,1,0,Arsenal,0.95969746,0.04030254
1763,0,1,Arsenal,-0.0,1.0
15375,1,0,Arsenal,0.75977649,0.24022351
16687,1,0,Arsenal,0.60092431,0.39907569
16245,1,0,Arsenal,1.0,-0.0
18820,1,0,Arsenal,0.560323,0.439677
17853,1,0,Arsenal,1.0,-0.0
11851,1,0,Arsenal,1.0,-0.0
16914,1,0,Arsenal,0.91977087,0.08022913
15377,1,0,Arsenal,0.79910027,0.20089973
14394,1,0,Arsenal,0.72025747,0.27974253
14887,1,0,Arsenal,0.52010519,0.47989481
16874,1,0,Arsenal,0.96014498,0.03985502
1800,0,1,Arsenal,0.12069961,0.87930039
16757,1,0,Arsenal,0.8399741,0.1600259
18620,1,0,Arsenal,0.87912714,0.12087286
16814,1,0,Arsenal,0.67903355,0.32096645
14477,1,0,Arsenal,0.5201999,0.4798001
15016,1,0,Arsenal,0.8006765,0.1993235
18464,1,0,Arsenal,0.91975626,0.08024374
2162,0,1,Arsenal,0.40034983,0.59965017
16665,1,0,Arsenal,0.92061122,0.07938878
18677,1,0,Arsenal,0.75957591,0.24042409
13860,1,0,Arsenal,0.95964181,0.04035819
14158,1,0,Arsenal,0.88020189,0.11979811
18519,1,0,Arsenal,1.0,-0.0
10715,1,0,Arsenal,1.0,-0.0
19057,1,0,Arsenal,0.88018316,0.11981684
17319,1,0,Arsenal,0.52004423,0.47995577
18176,1,0,Arsenal,0.84025154,0.15974846
14439,1,0,Arsenal,0.56137703,0.43862297
10759,1,0,Arsenal,1.0,-0.0
10699,1,0,Arsenal,1.0,-0.0
11816,1,0,Arsenal,1.0,-0.0
